CourseID,LectureID,Source,Topic,TopicLink
40355,1,SLIDES,Weizenbaum,http://dbpedia.org/resource/Joseph_Weizenbaum
40355,1,SLIDES,AI,http://dbpedia.org/resource/Artificial_intelligence
40355,1,SLIDES,UIMA,http://dbpedia.org/resource/UIMA
40355,1,SLIDES,Resource Description Framework RDF,http://dbpedia.org/resource/Resource_Description_Framework
40355,1,SLIDES,IBM,http://dbpedia.org/resource/IBM
40355,1,SLIDES,Leverage,http://dbpedia.org/resource/Leverage_(TV_series)
40355,1,SLIDES,SPARQL,http://dbpedia.org/resource/SPARQL
40355,1,SLIDES,Lucene,http://dbpedia.org/resource/Apache_Lucene
40355,1,SLIDES,Solr,http://dbpedia.org/resource/Apache_Solr
40355,1,SLIDES,Mona Lisa,http://dbpedia.org/resource/Mona_Lisa
40355,1,SLIDES,Amazon,http://dbpedia.org/resource/Amazon_rainforest
40355,1,SLIDES,MIT,http://dbpedia.org/resource/Massachusetts_Institute_of_Technology
40355,1,SLIDES,Sheffield,http://dbpedia.org/resource/University_of_Sheffield
40355,1,SLIDES,Alexa,http://dbpedia.org/resource/Amazon_Alexa
40355,1,SLIDES,Tay,http://dbpedia.org/resource/River_Tay
40355,1,SLIDES,Open Data,http://dbpedia.org/resource/Linked_data
40355,1,SLIDES,rdf,http://dbpedia.org/resource/Resource_Description_Framework
40355,1,SLIDES,Stanford,http://dbpedia.org/resource/Stanford_University
40355,1,SLIDES,Cortana,http://dbpedia.org/resource/Cortana
40355,1,SLIDES,Linked,http://dbpedia.org/resource/Linked_data
40355,1,SLIDES,Siri,http://dbpedia.org/resource/Siri
40355,1,SLIDES,Jeopardy,http://dbpedia.org/resource/Jeopardy!
40355,1,SLIDES,Machine Learning,http://dbpedia.org/resource/Machine_learning
40355,1,SLIDES,W3C,http://dbpedia.org/resource/World_Wide_Web_Consortium
40355,2,SLIDES,FOAF,http://dbpedia.org/resource/FOAF_(ontology)
40355,2,SLIDES,Java,http://dbpedia.org/resource/Java_virtual_machine
40355,2,SLIDES,PHP,http://dbpedia.org/resource/PHP
40355,2,SLIDES,Lennon,http://dbpedia.org/resource/John_Lennon
40355,2,SLIDES,RDFS,http://dbpedia.org/resource/RDF_Schema
40355,2,SLIDES,SKOS,http://dbpedia.org/resource/Simple_Knowledge_Organization_System
40355,2,SLIDES,RDF,http://dbpedia.org/resource/Resource_Description_Framework
40355,2,SLIDES,auteur,http://dbpedia.org/resource/Auteur
40355,2,SLIDES,Harper Collins,http://dbpedia.org/resource/HarperCollins
40355,2,SLIDES,N,http://dbpedia.org/resource/N-Triples
40355,2,SLIDES,Web,http://dbpedia.org/resource/Semantic_Web
40355,2,SLIDES,AI Winter,http://dbpedia.org/resource/AI_winter
40355,2,SLIDES,YouTube,http://dbpedia.org/resource/YouTube
40355,2,SLIDES,World Wide Consortium,http://dbpedia.org/resource/World_Wide_Web_Consortium
40355,2,SLIDES,A12,http://dbpedia.org/resource/Nissan_A_engine
40355,2,SLIDES,titre,http://dbpedia.org/resource/Le_Titre
40355,2,SLIDES,RN10,http://dbpedia.org/resource/Route_nationale_10
40355,2,SLIDES,Lisa,http://dbpedia.org/resource/Apple_Lisa
40355,2,SLIDES,Mona,http://dbpedia.org/resource/Mona_Lisa
40355,2,SLIDES,TBox,http://dbpedia.org/resource/Tbox
40355,2,SLIDES,predicate,http://dbpedia.org/resource/SQL
40355,2,SLIDES,miroirs,http://dbpedia.org/resource/Miroirs
40355,2,SLIDES,Oracle Spatial,http://dbpedia.org/resource/Oracle_Spatial_and_Graph
40355,2,SLIDES,Machine,http://dbpedia.org/resource/Machine_learning
40355,2,SLIDES,Knowledge Navigator,http://dbpedia.org/resource/Knowledge_Navigator
40355,2,SLIDES,rdf,http://dbpedia.org/resource/Resource_Description_Framework
40355,2,SLIDES,Stuart Russell,http://dbpedia.org/resource/Stuart_J._Russell
40355,2,SLIDES,Berlin,http://dbpedia.org/resource/Berlin
40355,2,SLIDES,Heidelberg,http://dbpedia.org/resource/Heidelberg
40355,2,SLIDES,DBpedia,http://dbpedia.org/resource/DBpedia
40355,2,SLIDES,Glass Palace,http://dbpedia.org/resource/The_Glass_Palace
40355,2,SLIDES,WordNet,http://dbpedia.org/resource/WordNet
40355,2,SLIDES,Google,http://dbpedia.org/resource/Google
40355,2,SLIDES,Herman,http://dbpedia.org/resource/Edward_S._Herman
40355,2,SLIDES,W3C,http://dbpedia.org/resource/World_Wide_Web_Consortium
40355,2,SLIDES,Hanover,http://dbpedia.org/resource/Hanover
40355,2,SLIDES,rdfs,http://dbpedia.org/resource/RDF_Schema
40355,2,SLIDES,RDFa,http://dbpedia.org/resource/RDFa
40355,2,SLIDES,Facebook,http://dbpedia.org/resource/Facebook
40355,2,SLIDES,Graph,http://dbpedia.org/resource/Knowledge_Graph
40355,2,SLIDES,SPARQL,http://dbpedia.org/resource/SPARQL
40355,2,SLIDES,Wikidata,http://dbpedia.org/resource/Wikidata
40355,2,SLIDES,Data Integration,http://dbpedia.org/resource/Data_integration
40355,2,SLIDES,Liverpool,http://dbpedia.org/resource/Liverpool
40355,2,SLIDES,XML,http://dbpedia.org/resource/XML
40355,2,SLIDES,Semantic,http://dbpedia.org/resource/Semantic_network
40355,3,SLIDES,RDFS,http://dbpedia.org/resource/RDF_Schema
40355,3,SLIDES,FOAF,http://dbpedia.org/resource/FOAF_(ontology)
40355,3,SLIDES,Manning,http://dbpedia.org/resource/Manning_Publications
40355,3,SLIDES,Dublin Core,http://dbpedia.org/resource/Dublin_Core
40355,3,SLIDES,TED,http://dbpedia.org/resource/MOS_Technology_TED
40355,3,SLIDES,RDF,http://dbpedia.org/resource/Resource_Description_Framework
40355,3,SLIDES,Web,http://dbpedia.org/resource/Semantic_Web
40355,3,SLIDES,URI,http://dbpedia.org/resource/Uniform_Resource_Identifier
40355,3,SLIDES,Glass Palace,http://dbpedia.org/resource/The_Glass_Palace
40355,3,SLIDES,Internationalized Resource Identifier,http://dbpedia.org/resource/Internationalized_Resource_Identifier
40355,3,SLIDES,Unicode,http://dbpedia.org/resource/Unicode
40355,3,SLIDES,RDFa,http://dbpedia.org/resource/RDFa
40355,3,SLIDES,Json,http://dbpedia.org/resource/JSON
40355,3,SLIDES,XML,http://dbpedia.org/resource/XML
40355,3,SLIDES,library,http://dbpedia.org/resource/Library
40355,3,SLIDES,Pokémon,http://dbpedia.org/resource/Pokémon
40355,3,SLIDES,Schema,http://dbpedia.org/resource/RDF_Schema
40355,3,SLIDES,Dewey Decimal Classification,http://dbpedia.org/resource/Dewey_Decimal_Classification
40355,3,SLIDES,Leverage,http://dbpedia.org/resource/Leverage_(TV_series)
40355,3,SLIDES,Berlin,http://dbpedia.org/resource/Berlin
40355,3,SLIDES,Heidelberg,http://dbpedia.org/resource/Heidelberg
40355,3,SLIDES,SKOS,http://dbpedia.org/resource/Simple_Knowledge_Organization_System
40355,3,SLIDES,SPARQL,http://dbpedia.org/resource/SPARQL
40355,3,SLIDES,David Wood,http://dbpedia.org/resource/Straitjacket_Fits
40355,3,SLIDES,Luke,http://dbpedia.org/resource/Gospel_of_Luke
40355,3,SLIDES,rdf,http://dbpedia.org/resource/Resource_Description_Framework
40355,3,SLIDES,AI,http://dbpedia.org/resource/Artificial_intelligence
40355,3,SLIDES,Data,http://dbpedia.org/resource/Linked_data
40355,3,SLIDES,Herman,http://dbpedia.org/resource/Edward_S._Herman
40355,3,SLIDES,W3C,http://dbpedia.org/resource/World_Wide_Web_Consortium
40355,3,SLIDES,rdfs,http://dbpedia.org/resource/RDF_Schema
40355,3,SLIDES,Layer Cake,http://dbpedia.org/resource/Layer_cake
40355,4,SLIDES,SPARQL,http://dbpedia.org/resource/SPARQL
40355,4,SLIDES,Data,http://dbpedia.org/resource/Data_integration
40355,4,SLIDES,RDFS,http://dbpedia.org/resource/RDF_Schema
40355,4,SLIDES,Manning,http://dbpedia.org/resource/Manning_Publications
40355,4,SLIDES,Springer,http://dbpedia.org/resource/Springer_Publishing
40355,4,SLIDES,The Glass Palace,http://dbpedia.org/resource/The_Glass_Palace
40355,4,SLIDES,rdfs,http://dbpedia.org/resource/RDF_Schema
40355,4,SLIDES,Berlin,http://dbpedia.org/resource/Berlin
40355,4,SLIDES,Heidelberg,http://dbpedia.org/resource/Heidelberg
40355,4,SLIDES,rdf,http://dbpedia.org/resource/Resource_Description_Framework
40355,4,SLIDES,Web,http://dbpedia.org/resource/Semantic_Web
40355,4,SLIDES,URI,http://dbpedia.org/resource/Uniform_Resource_Identifier
40355,4,SLIDES,RDF,http://dbpedia.org/resource/Resource_Description_Framework
40355,4,SLIDES,W3C,http://dbpedia.org/resource/World_Wide_Web_Consortium
40355,4,SLIDES,Concordia University,http://dbpedia.org/resource/Main_Page
40355,4,SLIDES,Dieter Fensel,http://dbpedia.org/resource/Dieter_Fensel
40355,4,SLIDES,James,http://dbpedia.org/resource/Epistle_of_James
40355,4,SLIDES,DBpedia,http://dbpedia.org/resource/DBpedia
40355,4,SLIDES,HTTP,http://dbpedia.org/resource/Hypertext_Transfer_Protocol
40355,4,SLIDES,Mona Lisa,http://dbpedia.org/resource/Mona_Lisa
40355,4,SLIDES,Apache,http://dbpedia.org/resource/Apache_HTTP_Server
40355,4,SLIDES,Jena,http://dbpedia.org/resource/Jena
40355,4,SLIDES,Amsterdam,http://dbpedia.org/resource/Amsterdam
40355,4,SLIDES,Fuseki,http://dbpedia.org/resource/Fuseki
40355,4,SLIDES,National Cancer Institute,http://dbpedia.org/resource/National_Cancer_Institute
40355,4,SLIDES,BioPAX,http://dbpedia.org/resource/BioPAX
40355,4,SLIDES,biological pathway,http://dbpedia.org/resource/Biological_pathway
40355,4,SLIDES,OWL2,http://dbpedia.org/resource/Web_Ontology_Language
40355,4,SLIDES,N,http://dbpedia.org/resource/N-Triples
40355,4,SLIDES,Ontology,http://dbpedia.org/resource/Ontology_language
40355,4,SLIDES,Gene,http://dbpedia.org/resource/Gene_ontology
40355,4,SLIDES,Amazon AWS,http://dbpedia.org/resource/Amazon_Web_Services
40355,4,SLIDES,Neptune,http://dbpedia.org/resource/Neptune
40355,4,SLIDES,XML,http://dbpedia.org/resource/XML
40355,4,SLIDES,David Wood,http://dbpedia.org/resource/Straitjacket_Fits
40355,4,SLIDES,Luke,http://dbpedia.org/resource/Gospel_of_Luke
40355,4,SLIDES,Herman,http://dbpedia.org/resource/Edward_S._Herman
40355,4,SLIDES,Open Biomedical Foundry,http://dbpedia.org/resource/OBO_Foundry
40355,4,SLIDES,SOAP,http://dbpedia.org/resource/SOAP
40355,4,SLIDES,Semantic,http://dbpedia.org/resource/Semantic_Web
40355,5,SLIDES,Manning,http://dbpedia.org/resource/Manning_Publications
40355,5,SLIDES,Springer,http://dbpedia.org/resource/Springer_Publishing
40355,5,SLIDES,Open Graph,http://dbpedia.org/resource/Facebook_Platform
40355,5,SLIDES,Tim Berners Lee,http://dbpedia.org/resource/Tim_Berners-Lee
40355,5,SLIDES,DBpedia,http://dbpedia.org/resource/DBpedia
40355,5,SLIDES,Sebastian,http://dbpedia.org/resource/Saint_Sebastian
40355,5,SLIDES,Hellmann,http://dbpedia.org/resource/Gustav_Hellmann
40355,5,SLIDES,Milan,http://dbpedia.org/resource/Milan
40355,5,SLIDES,Linked Data,http://dbpedia.org/resource/Linked_data
40355,5,SLIDES,SPARQL,http://dbpedia.org/resource/SPARQL
40355,5,SLIDES,Berlin,http://dbpedia.org/resource/Berlin
40355,5,SLIDES,Heidelberg,http://dbpedia.org/resource/Heidelberg
40355,5,SLIDES,Web,http://dbpedia.org/resource/Semantic_Web
40355,5,SLIDES,Amsterdam,http://dbpedia.org/resource/Amsterdam
40355,5,SLIDES,HTML,http://dbpedia.org/resource/HTML
40355,5,SLIDES,OPE,http://dbpedia.org/resource/Ope
40355,5,SLIDES,Facebook,http://dbpedia.org/resource/Facebook
40355,5,SLIDES,RDFa,http://dbpedia.org/resource/RDFa
40355,5,SLIDES,TED,http://dbpedia.org/resource/MOS_Technology_TED
40355,5,SLIDES,Dieter Fensel,http://dbpedia.org/resource/Dieter_Fensel
40355,5,SLIDES,James,"http://dbpedia.org/resource/James,_son_of_Zebedee"
40355,5,SLIDES,HTTP,http://dbpedia.org/resource/Hypertext_Transfer_Protocol
40355,5,SLIDES,RDF,http://dbpedia.org/resource/Resource_Description_Framework
40355,5,SLIDES,Arity,http://dbpedia.org/resource/Arity
40355,5,SLIDES,RT,http://dbpedia.org/resource/Reverse_transcriptase
40355,5,SLIDES,URI,http://dbpedia.org/resource/Uniform_Resource_Identifier
40355,5,SLIDES,Design,http://dbpedia.org/resource/Design_Issues
40355,5,SLIDES,Glass Palace,http://dbpedia.org/resource/The_Glass_Palace
40355,5,SLIDES,rdfs,http://dbpedia.org/resource/RDF_Schema
40355,5,SLIDES,Canada,http://dbpedia.org/resource/Canada
40355,5,SLIDES,Eötvös Loránd University,http://dbpedia.org/resource/Eötvös_Loránd_University
40355,5,SLIDES,Budapest,http://dbpedia.org/resource/Budapest
40355,5,SLIDES,David Wood,http://dbpedia.org/resource/Straitjacket_Fits
40355,5,SLIDES,Luke,http://dbpedia.org/resource/Gospel_of_Luke
40355,5,SLIDES,Google,http://dbpedia.org/resource/Google
40355,5,SLIDES,Knowledge,http://dbpedia.org/resource/Knowledge_Graph
40355,5,SLIDES,Herman,http://dbpedia.org/resource/Edward_S._Herman
40355,5,SLIDES,W3C,http://dbpedia.org/resource/World_Wide_Web_Consortium
40355,5,SLIDES,Publishing,http://dbpedia.org/resource/Data_publishing
40355,5,SLIDES,Metaweb,http://dbpedia.org/resource/Metaweb
40355,5,SLIDES,SQL,http://dbpedia.org/resource/SQL
40355,5,SLIDES,Semantic,http://dbpedia.org/resource/Semantic_Web
40355,5,SLIDES,Layer Cake,http://dbpedia.org/resource/Layer_cake
40355,6,SLIDES,Christopher,http://dbpedia.org/resource/Christopher_Tolkien
40355,6,SLIDES,Prabhakar Raghavan,http://dbpedia.org/resource/Prabhakar_Raghavan
40355,6,SLIDES,qi,http://dbpedia.org/resource/Qi
40355,6,SLIDES,Schütze,http://dbpedia.org/resource/Schütze
40355,6,SLIDES,Doug Turnbull,http://dbpedia.org/resource/Doug_Turnbull
40355,6,SLIDES,tf,http://dbpedia.org/resource/Tf–idf
40355,6,SLIDES,Amazon,http://dbpedia.org/resource/Amazon_rainforest
40355,6,SLIDES,Netflix Prize,http://dbpedia.org/resource/Netflix_Prize
40355,6,SLIDES,idf,http://dbpedia.org/resource/Tf–idf
40355,6,SLIDES,Non,http://dbpedia.org/resource/Non-binary_gender
40355,6,SLIDES,Hamlet,http://dbpedia.org/resource/Hamlet
40355,6,SLIDES,Othello,http://dbpedia.org/resource/Othello
40355,6,SLIDES,Macbeth,http://dbpedia.org/resource/Macbeth
40355,6,SLIDES,Manning,http://dbpedia.org/resource/Manning_Publications
40355,6,SLIDES,Vector Space Model,http://dbpedia.org/resource/Vector_space_model
40355,6,SLIDES,Cambridge University,http://dbpedia.org/resource/Cambridge_University_Press
40355,6,SLIDES,Caesar,http://dbpedia.org/resource/Julius_Caesar
40355,6,SLIDES,Press,http://dbpedia.org/resource/Cambridge_University_Press
40355,6,SLIDES,F,http://dbpedia.org/resource/Precision_and_recall
40355,6,SLIDES,Mary,http://dbpedia.org/resource/Mary_Shelley
40355,7,SLIDES,Naïve Bayes,http://dbpedia.org/resource/Naive_Bayes_classifier
40355,7,SLIDES,algorithm,http://dbpedia.org/resource/Algorithm
40355,7,SLIDES,Paradise,http://dbpedia.org/resource/Paradise_Papers
40355,7,SLIDES,Media,http://dbpedia.org/resource/O'Reilly_Media
40355,7,SLIDES,Split,http://dbpedia.org/resource/Split_album
40355,7,SLIDES,Machine Learning,http://dbpedia.org/resource/Machine_learning
40355,7,SLIDES,Netflix,http://dbpedia.org/resource/Netflix
40355,7,SLIDES,means,http://dbpedia.org/resource/K-means_clustering
40355,7,SLIDES,Guantanamo Bay,http://dbpedia.org/resource/Guantanamo_Bay_detention_camp
40355,7,SLIDES,CIA,http://dbpedia.org/resource/Central_Intelligence_Agency
40355,7,SLIDES,Luanda,http://dbpedia.org/resource/Luanda
40355,7,SLIDES,Chabacano,http://dbpedia.org/resource/Chavacano
40355,7,SLIDES,Creative Commons,http://dbpedia.org/resource/Creative_Commons
40355,7,SLIDES,Arthur,http://dbpedia.org/resource/King_Arthur
40355,7,SLIDES,RDFS,http://dbpedia.org/resource/RDF_Schema
40355,7,SLIDES,Information,http://dbpedia.org/resource/Information_extraction
40355,7,SLIDES,James Pustejovsky,http://dbpedia.org/resource/James_Pustejovsky
40355,7,SLIDES,FN,http://dbpedia.org/resource/Karyotype
40355,7,SLIDES,Manhattan,http://dbpedia.org/resource/New_York_City
40355,7,SLIDES,Alison,http://dbpedia.org/resource/Alison_DiLaurentis
40355,7,SLIDES,AI,http://dbpedia.org/resource/Artificial_intelligence
40355,7,SLIDES,scikit,http://dbpedia.org/resource/Scikit-learn
40355,7,SLIDES,BSD License,http://dbpedia.org/resource/BSD_licenses
40355,7,SLIDES,Time,http://dbpedia.org/resource/Time_complexity
40355,7,SLIDES,Facebook,http://dbpedia.org/resource/Facebook
40355,7,SLIDES,Cambridge Analytica,http://dbpedia.org/resource/Cambridge_Analytica
40355,7,SLIDES,Enron,http://dbpedia.org/resource/Enron
40355,8,SLIDES,SPARQL,http://dbpedia.org/resource/SPARQL
40355,8,SLIDES,Google,http://dbpedia.org/resource/Google
40355,8,SLIDES,NLTK,http://dbpedia.org/resource/Natural_Language_Toolkit
40355,8,SLIDES,Assistant,http://dbpedia.org/resource/Google_Assistant
40355,8,SLIDES,Alexa,http://dbpedia.org/resource/Amazon_Alexa
40355,8,SLIDES,Siri,http://dbpedia.org/resource/Siri
40355,8,SLIDES,Loyola College,http://dbpedia.org/resource/Loyola_University_Maryland
40355,8,SLIDES,Artificial Intelligence Markup Language,http://dbpedia.org/resource/AIML
40355,8,SLIDES,DBpedia,http://dbpedia.org/resource/DBpedia
40355,8,SLIDES,Chatbot,http://dbpedia.org/resource/Chatbot
40355,8,SLIDES,AIML,http://dbpedia.org/resource/AIML
40355,8,SLIDES,Sony,http://dbpedia.org/resource/Sony
40355,8,SLIDES,Resident Evil,http://dbpedia.org/resource/Resident_Evil
40355,8,SLIDES,RDF,http://dbpedia.org/resource/XML
40355,8,SLIDES,World Wide,http://dbpedia.org/resource/World_Wide_Web
40355,8,SLIDES,Automata,http://dbpedia.org/resource/Automata_theory
40355,8,SLIDES,Facebook,http://dbpedia.org/resource/Facebook_Messenger
40355,8,SLIDES,Search,http://dbpedia.org/resource/Google_Search
40355,8,SLIDES,Montreal,http://dbpedia.org/resource/Montreal
40355,8,SLIDES,Quebec,http://dbpedia.org/resource/Quebec
40355,8,SLIDES,A.L.I.C.E.,http://dbpedia.org/resource/Artificial_Linguistic_Internet_Computer_Entity
40355,8,SLIDES,HBO,http://dbpedia.org/resource/HBO
40355,8,SLIDES,Westworld,http://dbpedia.org/resource/Westworld
40355,8,SLIDES,automaton,http://dbpedia.org/resource/Finite-state_machine
40355,8,SLIDES,Dialog,http://dbpedia.org/resource/ProQuest_Dialog
40355,8,SLIDES,Smart,http://dbpedia.org/resource/Smart_device
40355,8,SLIDES,Concordia,http://dbpedia.org/resource/Concordia_University
40355,8,SLIDES,Cole Howard,http://dbpedia.org/resource/Cole_Howard
40355,8,SLIDES,Max,http://dbpedia.org/resource/Max_Fleischer
40355,8,SLIDES,Open,http://dbpedia.org/resource/Open_standard
40355,8,SLIDES,Stuart Russell,http://dbpedia.org/resource/Stuart_J._Russell
40355,8,SLIDES,Split,http://dbpedia.org/resource/Split_album
40355,8,SLIDES,tf,http://dbpedia.org/resource/Tf–idf
40355,8,SLIDES,fMLP,http://dbpedia.org/resource/N-Formylmethionine-leucyl-phenylalanine
40355,8,SLIDES,Jeopardy,http://dbpedia.org/resource/Jeopardy!
40355,8,SLIDES,Manning,http://dbpedia.org/resource/Manning_Publications
40355,8,SLIDES,RN10,http://dbpedia.org/resource/Route_nationale_10
40355,8,SLIDES,Stanford,http://dbpedia.org/resource/Stanford_University
40355,8,SLIDES,Disney,http://dbpedia.org/resource/The_Walt_Disney_Company
40355,8,SLIDES,Zootopia,http://dbpedia.org/resource/Zootopia
40355,8,SLIDES,Activision,http://dbpedia.org/resource/Activision
40355,8,SLIDES,Speaktoit,http://dbpedia.org/resource/Dialogflow
40355,8,SLIDES,Adjective,http://dbpedia.org/resource/Adjective
40355,8,SLIDES,Adverb,http://dbpedia.org/resource/Adverb
40355,8,SLIDES,Trichoderma,http://dbpedia.org/resource/Trichoderma
40355,8,SLIDES,idf,http://dbpedia.org/resource/Tf–idf
40355,9,SLIDES,lemma,http://dbpedia.org/resource/Headword
40355,9,SLIDES,Determiner,http://dbpedia.org/resource/Determiner
40355,9,SLIDES,spaCy,http://dbpedia.org/resource/SpaCy
40355,9,SLIDES,Bracketing,http://dbpedia.org/resource/Bracketing
40355,9,SLIDES,algorithm,http://dbpedia.org/resource/Algorithm
40355,9,SLIDES,UIMA,http://dbpedia.org/resource/UIMA
40355,9,SLIDES,Apache,http://dbpedia.org/resource/Apache_HTTP_Server
40355,9,SLIDES,Sheffield,http://dbpedia.org/resource/University_of_Sheffield
40355,9,SLIDES,Concordia University,http://dbpedia.org/resource/Main_Page
40355,9,SLIDES,S,http://dbpedia.org/resource/Glutathione_S-transferase
40355,9,SLIDES,Brill,http://dbpedia.org/resource/Brill_Publishers
40355,9,SLIDES,Roman Catholic Church,http://dbpedia.org/resource/Catholic_Church
40355,9,SLIDES,Eastern Orthodox,http://dbpedia.org/resource/Eastern_Orthodox_Church
40355,9,SLIDES,Wikidata,http://dbpedia.org/resource/Wikidata
40355,9,SLIDES,Microsoft,http://dbpedia.org/resource/Microsoft
40355,9,SLIDES,Named Entity Recognition,http://dbpedia.org/resource/Named-entity_recognition
40355,9,SLIDES,Support Vector,http://dbpedia.org/resource/Support-vector_machine
40355,9,SLIDES,Software Foundation,http://dbpedia.org/resource/The_Apache_Software_Foundation
40355,9,SLIDES,PubMed,http://dbpedia.org/resource/PubMed
40355,9,SLIDES,Caribbean Series,http://dbpedia.org/resource/Caribbean_Series
40355,9,SLIDES,Machine Learning,http://dbpedia.org/resource/Machine_learning
40355,9,SLIDES,Cole Howard,http://dbpedia.org/resource/Cole_Howard
40355,9,SLIDES,Max,http://dbpedia.org/resource/Max_Fleischer
40355,9,SLIDES,Tumor Board,http://dbpedia.org/resource/Tumor_board_review
40355,9,SLIDES,KB,http://dbpedia.org/resource/Kilobyte
40355,9,SLIDES,POS,http://dbpedia.org/resource/Brown_Corpus
40355,9,SLIDES,Lemmatization,http://dbpedia.org/resource/Lemmatisation
40355,9,SLIDES,Natural Language Processing,http://dbpedia.org/resource/Natural_language_processing
40355,9,SLIDES,Python,http://dbpedia.org/resource/Monty_Python
40355,9,SLIDES,Toolkit,http://dbpedia.org/resource/Natural_Language_Toolkit
40355,9,SLIDES,Creative Commons,http://dbpedia.org/resource/Creative_Commons_license
40355,9,SLIDES,Treebank,http://dbpedia.org/resource/Treebank
40355,9,SLIDES,NLTK,http://dbpedia.org/resource/Natural_Language_Toolkit
40355,9,SLIDES,Stanford,http://dbpedia.org/resource/Stanford_University
40355,9,SLIDES,OpenNLP,http://dbpedia.org/resource/Apache_OpenNLP
40355,9,SLIDES,JAPE,http://dbpedia.org/resource/Computational_humor
40355,9,SLIDES,Lucene,http://dbpedia.org/resource/Apache_Lucene
40355,9,SLIDES,Snowball,http://dbpedia.org/resource/Simpson_family
40355,9,SLIDES,Mexico,http://dbpedia.org/resource/Mexico
40355,9,SLIDES,LGPL,http://dbpedia.org/resource/GNU_Lesser_General_Public_License
40355,9,SLIDES,James Pustejovsky,http://dbpedia.org/resource/James_Pustejovsky
40355,9,SLIDES,Keras,http://dbpedia.org/resource/Keras
40355,9,SLIDES,TensorFlow,http://dbpedia.org/resource/TensorFlow
40355,9,SLIDES,PyTorch,http://dbpedia.org/resource/PyTorch
40355,9,SLIDES,Hidden Markov Models,http://dbpedia.org/resource/Part-of-speech_tagging
40355,9,SLIDES,Daniel Jurafsky,http://dbpedia.org/resource/Daniel_Jurafsky
40355,9,SLIDES,HTML,http://dbpedia.org/resource/HTML
40355,9,SLIDES,XML,http://dbpedia.org/resource/XML
40355,9,SLIDES,PDF,http://dbpedia.org/resource/PDF
40355,9,SLIDES,EGFR,http://dbpedia.org/resource/Epidermal_growth_factor_receptor
40355,9,SLIDES,Manning,http://dbpedia.org/resource/Manning_Publications
40355,9,SLIDES,Denver,http://dbpedia.org/resource/Denver
40355,10,SLIDES,Perceptron,http://dbpedia.org/resource/Perceptron
40355,10,SLIDES,Word2vec,http://dbpedia.org/resource/Word2vec
40355,10,SLIDES,Pima,http://dbpedia.org/resource/Pima_people
40355,10,SLIDES,Unsupervised,http://dbpedia.org/resource/Unsupervised_learning
40355,10,SLIDES,Word Vectors,http://dbpedia.org/resource/Word_embedding
40355,10,SLIDES,AI,http://dbpedia.org/resource/Artificial_intelligence
40355,10,SLIDES,Google,http://dbpedia.org/resource/Google
40355,10,SLIDES,TensorFlow,http://dbpedia.org/resource/TensorFlow
40355,10,SLIDES,Seymour Papert,http://dbpedia.org/resource/Seymour_Papert
40355,10,SLIDES,MIT Press,http://dbpedia.org/resource/MIT_Press
40355,10,SLIDES,Harry Potter,http://dbpedia.org/resource/Harry_Potter
40355,10,SLIDES,Cole Howard,http://dbpedia.org/resource/Cole_Howard
40355,10,SLIDES,Max,http://dbpedia.org/resource/Max_Fleischer
40355,10,SLIDES,XOR,http://dbpedia.org/resource/Exclusive_or
40355,10,SLIDES,News,http://dbpedia.org/resource/Google_News
40355,10,SLIDES,Facebook,http://dbpedia.org/resource/Facebook
40355,10,SLIDES,Louis Pasteur,http://dbpedia.org/resource/Louis_Pasteur
40355,10,SLIDES,algorithm,http://dbpedia.org/resource/Algorithm
40355,10,SLIDES,Microsoft,http://dbpedia.org/resource/Microsoft
40355,10,SLIDES,Chatbot,http://dbpedia.org/resource/Chatbot
40355,10,SLIDES,Germany,http://dbpedia.org/resource/Germany
40355,10,SLIDES,Manning,http://dbpedia.org/resource/Manning_Publications
40355,10,SLIDES,France,http://dbpedia.org/resource/France
40355,10,SLIDES,New York,http://dbpedia.org/resource/New_York_City
40355,10,SLIDES,Elvis,http://dbpedia.org/resource/Elvis_Presley
40355,11,SLIDES,CNN,http://dbpedia.org/resource/Convolutional_neural_network
40355,11,SLIDES,covariance,http://dbpedia.org/resource/Covariance
40355,11,SLIDES,Keras,http://dbpedia.org/resource/Keras
40355,11,SLIDES,Charles,http://dbpedia.org/resource/Charles_II_of_England
40355,11,SLIDES,Augustus,http://dbpedia.org/resource/Augustus
40355,11,SLIDES,Milverton,http://dbpedia.org/resource/Leamington_Spa
40355,11,SLIDES,Covariate,http://dbpedia.org/resource/Dependent_and_independent_variables
40355,11,SLIDES,Convolution,http://dbpedia.org/resource/Convolution
40355,11,SLIDES,Jeremy Brett,http://dbpedia.org/resource/Jeremy_Brett
40355,11,SLIDES,AI,http://dbpedia.org/resource/Artificial_intelligence
40355,11,SLIDES,Cole Howard,http://dbpedia.org/resource/Cole_Howard
40355,11,SLIDES,Max,http://dbpedia.org/resource/Max_Fleischer
40355,11,SLIDES,Arthur Conan Doyle,http://dbpedia.org/resource/Arthur_Conan_Doyle
40355,11,SLIDES,Neuron,http://dbpedia.org/resource/Neuron
40355,11,SLIDES,Convolutional Neural Networks,http://dbpedia.org/resource/Convolutional_neural_network
40355,11,SLIDES,Word Vectors,http://dbpedia.org/resource/Word_embedding
40355,11,SLIDES,RGB,http://dbpedia.org/resource/RGB_color_model
40355,11,SLIDES,Perceptron,http://dbpedia.org/resource/Perceptron
